[2026-05-14 16:00:03.738] [37016433] [INFO] [系统信息|服务信息] |服务正常:18.1.1.1
[2026-05-14 16:01:10.824] [37016433] [INFO] [数据交互|收到消息服务数据] |收到消息：主题【E/37/035/035/37016433/3701643302/Push/DevInfo/Axle】,QOS 【0】, 内容:{"axleFlag":1,"axleNum":"20260514150007","axleTime":"2026-05-14T15:18:13","dangerousGoods":0,"faceFeatureCode":"0000","identifyType":"1","msgId":"37016433022026051416305468","picId":null,"plateColor":4,"plateNum":"鲁LF36836","pushTime":"2026-05-14T16:01:10","reliability":100,"vehFeatureCode":"0000","vehicleAxleCount":2,"vehicleAxleInfo":"000011","vehicleColor":0,"vehicleHeigth":1960,"vehicleLength":5382,"vehicleModel":"0000","vehicleSpecial":0,"vehicleSpeed":27,"vehicleWheelBase":"3190","vehicleWidth":1820}
[2026-05-14 16:01:10.825] [37016433] [INFO] [L3701643302T20260514155525154R18912] [ ] [处理流程|车辆交易数据处理] |鲁LF36836_4车轴型识别数据保存成功
[2026-05-14 16:01:10.826] [37016433] [INFO] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643302/Reply/DevInfo/Axle】：{"code":"1","codeInfo":"","msgId":"","receiveTime":"2026-05-14T16:01:10"}
[2026-05-14 16:01:15.332] [37016433] [INFO] [数据交互|收到消息服务数据] |收到消息：主题【E/37/035/035/37016433/3701643302/Push/DevInfo/Axle】,QOS 【0】, 内容:{"axleFlag":1,"axleNum":"20260514150008","axleTime":"2026-05-14T15:18:16","dangerousGoods":0,"faceFeatureCode":"0000","identifyType":"11","msgId":"37016433022026051416305469","picId":null,"plateColor":4,"plateNum":"鲁LDH7171","pushTime":"2026-05-14T16:01:15","reliability":100,"vehFeatureCode":"0000","vehicleAxleCount":2,"vehicleAxleInfo":"000011","vehicleColor":0,"vehicleHeigth":1810,"vehicleLength":6899,"vehicleModel":"0000","vehicleSpecial":0,"vehicleSpeed":17,"vehicleWheelBase":"4363","vehicleWidth":1790}
[2026-05-14 16:01:15.332] [37016433] [INFO] [L3701643302T20260514155525154R18912] [ ] [处理流程|车辆交易数据处理] |鲁LDH7171_4车轴型识别数据保存成功
[2026-05-14 16:01:15.333] [37016433] [INFO] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643302/Reply/DevInfo/Axle】：{"code":"1","codeInfo":"","msgId":"","receiveTime":"2026-05-14T16:01:15"}
[2026-05-14 16:01:24.630] [37016433] [INFO] [L3701643302T20260514160124630R18920] [数据交互|收到MTC前端服务数据] |MTC入口交易请求: {"filename":"LS_MTC_ENTRY_REQ_3701643302_20260514160124061.json","bizContent":"{\"axleCount\":2,\"axleInfo\":\"\",\"axleType\":\"\",\"certNo\":\"\",\"costTime\":0,\"cpcMFEF01\":\"d0c2bdae650100016501016200333110012021050220310502ffffffffff\",\"cpcMFEF02\":\"3c0000000000000000000000010a5ca2e001a00aa00700020001040708070a5ca2e001a03237485f4f3430315f32313034313307040104070b54070401040b54\",\"identifyVehicleId\":\"\",\"laneType\":1,\"limitWeight\":0,\"mediaNo\":\"6501016200333110\",\"mediaType\":2,\"msgId\":\"37016433022026051416006145\",\"noCPCTransFlag\":0,\"openId\":\"\",\"orderId\":\"\",\"picId\":\"\",\"plateColor\":4,\"plateNum\":\"鲁LF36836\",\"shiftNo\":5,\"spare1\":\"\",\"spare2\":\"\",\"spare3\":\"\",\"spare4\":1,\"spare5\":\"\",\"specialSwitch\":\"\",\"specialType\":\"\",\"specialValue\":\"\",\"station\":0,\"tollLaneHex\":\"3701643302\",\"totalWeight\":0,\"userId\":\"500302020\",\"vId\":\"3701643302202605141601242994\",\"vehicleClass\":0,\"vehicleType\":1,\"weightId\":\"\"}\n","sign":"cvicse","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T16:01:24"}
[2026-05-14 16:01:24.631] [37016433] [INFO] [L3701643302T20260514160124630R18920] [6501016200333110] [处理流程|车辆交易数据处理] |CPC入口交易--解析交易报文开始
[2026-05-14 16:01:24.631] [37016433] [INFO] [L3701643302T20260514160124630R18920] [6501016200333110] [CPC卡信息|系统信息] |CPC系统信息(MF/EF01): CPC卡发行方标识:新疆65010001, CPC卡ID:6501016200333110, 版本号:01, 合同签署日期:20210502, 合同过期日期:20310502
[2026-05-14 16:01:24.631] [37016433] [INFO] [L3701643302T20260514160124630R18920] [6501016200333110] [CPC卡信息|基本信息] |CPC基本信息(MF/EF02): CPC卡电量信息:60, 5.8GHz工作状态:00
